data_coleta,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url
2026-04-16,922206,"Memória RAM Corsair Vengeance, 32GB (2x16GB), 6000MHz, DDR5, CL40, Preta - CMK32GX5M2B6000C40",0.0,4705.87,3999.99,15,5,21,True,Corsair,Hardware/Memória RAM/DDR 5/6000MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/922206/memoria-ram-corsair-vengeance-32gb-2x16gb-6000mhz-ddr5-cl40-preta-cmk32gx5m2b6000c40
2026-04-16,528844,"Memória Para Notebook Adata XPG, 16GB, 3200MHz, DDR4, CL22 - AD4S320016G22-SGN",1735.28,1735.28,1474.99,15,5,26,True,Adata,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/528844/memoria-para-notebook-adata-xpg-16gb-3200mhz-ddr4-cl22-ad4s320016g22-sgn
2026-04-16,941662,Memoria 16gb P/ Notebook Hyperx Impact Ddr4 2666mhz Hx426s15ib2/16,0.0,810.99,754.22,7,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,False,https://www.kabum.com.br/produto/941662/memoria-16gb-p-notebook-hyperx-impact-ddr4-2666mhz-hx426s15ib2-16
2026-04-16,874642,Memoria Notebook Ddr5 32gb 5600mhz Adata Ad5s560032g-s,0.0,3175.0,3016.25,5,0,0,True,Adata,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/874642/memoria-notebook-ddr5-32gb-5600mhz-adata-ad5s560032g-s
2026-04-16,952644,Memória Ram Ddr3 8GB 1600mhz - Knup,0.0,149.9,149.9,0,5,2,True,Knup,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,False,https://www.kabum.com.br/produto/952644/memoria-ram-ddr3-8gb-1600mhz-knup
2026-04-16,903746,Memória 8gb Ddr3 1600 Cl 11 1.35V Desktop UDIMM SGM8G1600CL11D SGMAX,0.0,153.9,135.43,12,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/903746/memoria-8gb-ddr3-1600-cl-11-1-5v-desktop-udimm-sgm8g1600cl11d-sgmax
2026-04-16,713591,Memoria Notebook 16gb Ddr5 5600 Cl46 1.1v Kvr56s46bs8-16 Kingston,0.0,1399.0,1399.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/713591/memoria-notebook-16gb-ddr5-5600-cl46-1-1v-kvr56s46bs8-16-kingston
2026-04-16,475278,"Memória RAM Rise Mode Z, 32GB, 3200MHz, DDR4, CL19, Branco - RM-D4-32G-3200ZW",2808.22,2808.22,2386.99,15,5,36,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/475278/memoria-ram-rise-mode-z-32gb-3200mhz-ddr4-cl19-branco-rm-d4-32g-3200zw
2026-04-16,1024929,"Memória Para Notebook Aitek 16gb,  Ddr4, 3200mhz - Ara-3216n",0.0,649.98,617.48,5,0,0,True,Aitek,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/1024929/memoria-para-notebook-aitek-16gb-ddr4-3200mhz-ara-3216n
2026-04-16,904523,Memoria  4gb Ddr3l 1600 Cl 11 1.35v Desktop Udimm Sgm4gl1600cl11d Sgmax,0.0,70.28,65.36,7,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/904523/memoria-4gb-ddr3l-1600-cl-11-1-35v-desktop-udimm-sgm4gl1600cl11d-sgmax
2026-04-16,528850,"Memória RAM Para Notebook Adata XPG, 32GB, 5600MHz, DDR5, CL46 - AD5S560032G-S",4705.87,4705.87,3999.99,15,5,7,True,Adata,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/528850/memoria-ram-para-notebook-adata-xpg-32gb-5600mhz-ddr5-cl46-ad5s560032g-s
2026-04-16,697040,Memoria Notebook 8GB Ddr5 5600 Cl46 1.1v Sodimm Kvr56s46bs6-8 Kingston,0.0,1226.56,1103.9,10,0,0,True,Kingston,Hardware/Memória RAM/DDR 5/5600MHz,Sem Garantia,False,https://www.kabum.com.br/produto/697040/memoria-notebook-8gb-ddr5-5600-cl46-1-1v-sodimm-kvr56s46bs6-8-kingston
2026-04-16,429986,"Memória Adata Ad4u320016g22-sgn 16GB, DDR4, 3200mhz",1642.82,1642.82,1511.39,8,0,0,True,Adata,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/429986/memoria-adata-ad4u320016g22-sgn-16gb-ddr4-3200mhz
2026-04-16,694594,Memoria 16gb Ddr5 6000 Cl36 1.35v Fury Beast Preto  Kf560c36bbe2-16 Kingston,0.0,1968.96,1968.96,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 5/6000MHz,Sem Garantia,False,https://www.kabum.com.br/produto/694594/memoria-16gb-ddr5-6000-cl36-1-35v-fury-beast-preto-kf560c36bbe2-16-kingston
2026-04-16,110771,"Memória RAM Corsair Vengeance LPX 16GB (2x8GB), 2666MHz, DDR4, CL16, Preto - CMK16GX4M2A2666C16",0.0,3094.11,2629.99,15,5,23,True,Corsair,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/110771/memoria-ram-corsair-vengeance-lpx-16gb-2x8gb-2666mhz-ddr4-cl16-preto-cmk16gx4m2a2666c16
2026-04-16,688892,Kit Com 2 Memorias   8GB Ddr3 Kingston 1600mhz Kvr16n11/8,0.0,335.99,315.83,6,5,1,True,Kingston,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,False,https://www.kabum.com.br/produto/688892/kit-com-2-memorias-8gb-ddr3-kingston-1600mhz-kvr16n11-8
2026-04-16,908887,Memória Rise Mode Z Series 4GB 3200Mhz DDR4 - RM-D4-4G-3200ZW,0.0,343.9,309.51,10,5,1,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/908887/memoria-rise-mode-z-series-4gb-3200mhz-ddr4-rm-d4-4g-3200zw
2026-04-16,469049,"Memória RAM Corsair Vengeance, 64GB (2x32GB), 6000MHz, DDR5, CL30, Preto - CMK64GX5M2B6000C30",0.0,10258.71,8719.9,15,5,6,True,Corsair,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/469049/memoria-ram-corsair-vengeance-64gb-2x32gb-6000mhz-ddr5-cl30-preto-cmk64gx5m2b6000c30
2026-04-16,474941,"Memória RAM XPG Gammix D35, 16GB, 3200MHz, DDR4, CL16, Preto - AX4U320016G16A-SBKD35",0.0,1294.11,1099.99,15,5,126,True,XPG,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/474941/memoria-ram-xpg-gammix-d35-16gb-3200mhz-ddr4-cl16-preto-ax4u320016g16a-sbkd35
2026-04-16,110815,"Memória RAM Corsair Vengeance LPX, 32GB (2x16GB), 2666MHz, DDR4, CL16, Preto - CMK32GX4M2A2666C16",0.0,2999.99,2549.99,15,5,70,True,Corsair,Hardware/Memória RAM/DDR 4,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/110815/memoria-ram-corsair-vengeance-lpx-32gb-2x16gb-2666mhz-ddr4-cl16-preto-cmk32gx4m2a2666c16
2026-04-16,625278,"Memória U-dimm Ddr5 16gb/4800 Crucial, 16gb, Ddr5, 4800 Mhz",0.0,1701.0,1701.0,0,0,0,True,Crucial,Hardware/Memória RAM/DDR 5/6000MHz,Sem Garantia,False,https://www.kabum.com.br/produto/625278/memoria-u-dimm-ddr5-16gb-4800-crucial-16gb-ddr5-4800-mhz
2026-04-16,378705,"Memória Para Notebook Kingston Fury Impact, 8GB, 3200MHz, DDR4, CL20 - KF432S20IB/8",0.0,549.0,494.1,10,5,2,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/378705/memoria-para-notebook-kingston-fury-impact-8gb-3200mhz-ddr4-cl20-kf432s20ib-8
2026-04-16,313833,"Memória Kingston Fury Beast 8GB, 3200MHz, DDR4, CL16, Preto - KF432C16BB/8",0.0,648.0,583.2,10,5,11,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/313833/memoria-kingston-fury-beast-8gb-3200mhz-ddr4-cl16-preto-kf432c16bb-8
2026-04-16,404834,"Memória RAM para Notebook Kingston Fury Impact, 16GB, 4800MHz, DDR5, CL38 - KF548S38IB-16",0.0,1999.99,1699.99,15,4,27,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/404834/memoria-ram-para-notebook-kingston-fury-impact-16gb-4800mhz-ddr5-cl38-kf548s38ib-16
2026-04-16,989560,Memória Desktop Adata Xpg 8GB Ddr5 5600mhz - Ad5u56008g-s,0.0,1019.9,1019.9,0,4,2,True,Adata,Hardware/Memória RAM/DDR 5/5600MHz,Sem Garantia,True,https://www.kabum.com.br/produto/989560/memoria-desktop-adata-xpg-8gb-ddr5-5600mhz-ad5u56008g-s
2026-04-16,984742,Memoria 8GB Ddr4 3200mhz Cl16 Kingston Fury Beast Black - Desktop - Kf432c16bb/8wp,0.0,780.0,639.6,18,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/984742/memoria-8gb-ddr4-3200mhz-cl16-kingston-fury-beast-black-desktop-kf432c16bb-8wp
2026-04-16,394865,"Memória Kingston, 8GB, 1333MHz, DDR3, Verde - KVR1333D3N9/8G",0.0,373.75,317.69,15,4,6,True,Kingston,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,False,https://www.kabum.com.br/produto/394865/memoria-kingston-8gb-1333mhz-ddr3-verde-kvr1333d3n9-8g
2026-04-16,252172,Memoria   8gb P/ Notebook Kingston Ddr4 2400mhz Kvr24s17s8/8,0.0,486.9,462.55,5,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/252172/memoria-8gb-p-notebook-kingston-ddr4-2400mhz-kvr24s17s8-8
2026-04-16,909692,Memória Ram Kingston Ddr4 8GB 2666mhz Sodimm - Notebook,0.0,539.9,512.91,5,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,True,https://www.kabum.com.br/produto/909692/memoria-ram-kingston-ddr4-8gb-2666mhz-sodimm-notebook
2026-04-16,513720,"Memória RAM Gamer Rise Mode Aura, ARGB, 16GB, 3200MHz, DDR4, CL19, Preto - RM-D4AB-16G-3200ARGB",1247.05,1247.05,1059.99,15,4,20,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/513720/memoria-ram-gamer-rise-mode-aura-argb-16gb-3200mhz-ddr4-cl19-preto-rm-d4ab-16g-3200argb
2026-04-16,382749,"Memória RAM Corsair Vengeance RGB RS, 32GB (2x16GB), 3200MHz, DDR4, CL16, Preto - CMG32GX4M2E3200C16",0.0,2655.28,2256.99,15,5,107,True,Corsair,Hardware/Memória RAM/DDR 4/3200MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/382749/memoria-ram-corsair-vengeance-rgb-rs-32gb-2x16gb-3200mhz-ddr4-cl16-preto-cmg32gx4m2e3200c16
2026-04-16,988583,"Memória RAM Corsair Vengeance, RGB, 32GB (2x16GB), 6000MHz, DDR5, CL38, Intel XMP, Preto - CMH32GX5M2B6000C38",6222.21,6222.21,5599.99,10,0,0,True,Corsair,Hardware/Memória RAM/DDR 5/6000MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/988583/memoria-ram-corsair-vengeance-rgb-32gb-2x16gb-6000mhz-ddr5-cl38-intel-xmp-preto-cmh32gx5m2b6000c38
2026-04-16,444340,"Memória RAM RAM Kingston KVR, 8GB, 1600MHz, DDR3L, CL11 - KVR16LN11/8WP",325.87,325.87,276.99,15,0,0,True,Kingston,Hardware/Memória RAM/DDR 3,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/444340/memoria-ram-ram-kingston-kvr-8gb-1600mhz-ddr3l-cl11-kvr16ln11-8wp
2026-04-16,481322,"Memória RAM Kingston Fury Renegade Pro, 16GB, 4800MHz, DDR5, ECC Reg CL36, PnP, para Servidor, Preto - KF548R36RB-16",0.0,2011.75,1709.99,15,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/481322/memoria-ram-kingston-fury-renegade-pro-16gb-4800mhz-ddr5-ecc-reg-cl36-pnp-para-servidor-preto-kf548r36rb-16
2026-04-16,175083,Memória Rise Mode Value 4GB DDR3 1600Mhz - RM-D3-4G1600V,0.0,146.9,132.21,10,0,0,True,Rise Mode,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/175083/memoria-rise-mode-4gb-1600mhz-ddr3
2026-04-16,587876,Memória  Hikvision 8GB 3200mhz DDR4 Preta,0.0,528.23,449.0,15,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/587876/memoria-hikvision-8gb-3200mhz-ddr4-preta
2026-04-16,175196,"Memória Kingston, 4GB, 1600MHz, DDR3 - KVR16N11/4",0.0,99.5,99.5,0,4,2,True,Kingston,Hardware/Memória RAM,Sem Garantia,False,https://www.kabum.com.br/produto/175196/memoria-kingston-4gb-1600mhz-ddr3-kvr16n11-4
2026-04-16,538773,"Memória RAM Rise Mode, ARGB, 16GB, 6000Mhz, DDR5, CL48, Zeus Series Branco - RM-D5-16G-6000ZE-ARGB-W",0.0,2964.59,2519.9,15,4,8,True,Rise Mode,Hardware/Memória RAM/DDR 5/6000MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/538773/memoria-ram-rise-mode-argb-16gb-6000mhz-ddr5-cl48-zeus-series-branco-rm-d5-16g-6000ze-argb-w
2026-04-16,382750,"Memória RAM Corsair Vengeance RGB RS, 8GB, 3200MHz, DDR4, CL16, Preto - CMG8GX4M1E3200C16",894.11,894.11,759.99,15,5,47,True,Corsair,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/382750/memoria-ram-corsair-vengeance-rgb-rs-8gb-3200mhz-ddr4-cl16-preto-cmg8gx4m1e3200c16
2026-04-16,362323,"Memória Kingston, 8GB, 3200MHz, DDR4, CL22 - KVR32N22S6/8",0.0,640.0,524.8,18,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/362323/memoria-kingston-8gb-3200mhz-ddr4-cl22-kvr32n22s6-8
2026-04-16,587828,"Memória Ddr3 Hiksemi Hiker, 4gb, 1600mhz",0.0,89.0,72.98,18,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/587828/memoria-ddr3-hiksemi-hiker-4gb-1600mhz
2026-04-16,1015908,Memória Ram Adata Notebook 4gb 2666mhz Ddr4,0.0,249.0,249.0,0,0,0,True,Adata,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/1015908/memoria-ram-adata-notebook-4gb-2666mhz-ddr4
2026-04-16,84471,"Memória RAM Corsair Vengeance LPX, 8GB, 2400MHz, DDR4, CL16, Preto - CMK8GX4M1A2400C16",0.0,764.69,649.99,15,5,1036,True,Corsair,Hardware/Memória RAM/DDR 4,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/84471/memoria-ram-corsair-vengeance-lpx-8gb-2400mhz-ddr4-cl16-preto-cmk8gx4m1a2400c16
2026-04-16,38472,Memória G.SKill 4GB 1333Mhz  DDR3 F3-10600CL9S-4GBNT,141.16,141.16,119.99,15,5,5,True,G.skill,Hardware/Memória RAM/DDR 3,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/38472/memoria-g-skill-4gb-1333mhz-ddr3-f3-10600cl9s-4gbnt
2026-04-16,355885,"Memória Patriot Gamer Viper Elite II, 8GB, 3200MHz, DDR4, CL18 - PVE248G320C8",0.0,892.0,731.44,18,5,1,True,Patriot,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/355885/memoria-patriot-gamer-viper-elite-ii-8gb-3200mhz-ddr4-cl18-pve248g320c8
2026-04-16,475439,"Memória RAM Kingston, 8GB, 2666MHz, DDR4, CL19, para Desktop - KVR26N19S6/8",676.46,676.46,574.99,15,4,5,True,Kingston,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/475439/memoria-ram-kingston-8gb-2666mhz-ddr4-cl19-para-desktop-kvr26n19s6-8
2026-04-16,663404,Memoria   8GB P/ Notebook Kingston Ddr3 1600mhz Kvr16ls11/8,0.0,167.99,159.59,5,4,2,True,Kingston,Hardware/Memória RAM,Sem Garantia,False,https://www.kabum.com.br/produto/663404/memoria-8gb-p-notebook-kingston-ddr3-1600mhz-kvr16ls11-8
2026-04-16,906026,Memória Ram Kingston 4gb Ddr3 1600mhz Kvr16n11/4g 1.5v Dimm – Desktop,0.0,109.9,104.41,5,0,0,True,Kingston,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,True,https://www.kabum.com.br/produto/906026/memoria-ram-kingston-4gb-ddr3-1600mhz-kvr16n11-4g-1-5v-dimm-desktop
2026-04-16,503018,"Memória RAM Kingston Fury Renegade RGB, 48GB, 6000MHz, DDR5, CL32, XMP,  Prata  - KF560C32RSA-48",6023.41,6023.41,5119.9,15,5,2,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/503018/memoria-ram-kingston-fury-renegade-rgb-48gb-6000mhz-ddr5-cl32-xmp-prata-kf560c32rsa-48
2026-04-16,98071,"Memória RAM para Notebook Corsair Vengeance, 8GB, 2400MHz, DDR4, CL16 - CMSX8GX4M1A2400C16",764.69,764.69,649.99,15,5,347,True,Corsair,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/98071/memoria-ram-para-notebook-corsair-vengeance-8gb-2400mhz-ddr4-cl16-cmsx8gx4m1a2400c16
2026-04-16,722289,Memoria 4gb Ddr3 P/ Notebook Kingston  1600 Low Voltage,0.0,82.49,76.72,7,0,0,True,Kingston,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,False,https://www.kabum.com.br/produto/722289/memoria-4gb-ddr3-p-notebook-kingston-1600-low-voltage
2026-04-16,904821,Memória Desktop 8GB Ddr3 1600mhz Kingston Kvr16n11/8 Dimm,0.0,370.27,370.27,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/904821/memoria-desktop-8gb-ddr3-1600mhz-kingston-kvr16n11-8-dimm
2026-04-16,526369,"Memória RAM Corsair Dominator Platinum, RGB, 32GB (2x16GB), 6000MHz, DDR5, CL36, para Intel XMP, Preto - CMT32GX5M2E6000C36",0.0,5176.46,4399.99,15,4,2,True,Corsair,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/526369/memoria-ram-corsair-dominator-platinum-rgb-32gb-2x16gb-6000mhz-ddr5-cl36-para-intel-xmp-preto-cmt32gx5m2e6000c36
2026-04-16,175123,"Memória RAM Kingston 16GB, 2666MHz, DDR4, CL19 - KVR26N19S8/16",0.0,895.99,842.23,6,4,3,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/175123/memoria-ram-kingston-16gb-2666mhz-ddr4-cl19-kvr26n19s8-16
2026-04-16,873489,Memoria Ddr3 8GB 1600mhz Macrovip,0.0,140.55,140.55,0,0,0,True,MACROVIP,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/873489/memoria-ddr3-8gb-1600mhz-macrovip
2026-04-16,949213,Memória Xpg Lancer 32gb (2x16gb) Ddr5 6000mhz RGB- Ax5u6000c3016g-dclarbk,0.0,6866.9,6866.9,0,5,1,True,XPG,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/949213/memoria-xpg-lancer-32gb-2x16gb-ddr5-6000mhz-rgb-ax5u6000c3016g-dclarbk
2026-04-16,480536,"Memória RAM Kingston Fury Beast, RGB, 64GB (2x32GB), 3200MHz, DDR4, CL16, Preto - KF432C16BB2AK2/64",0.0,5799.99,4929.99,15,5,8,True,Kingston,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/480536/memoria-ram-kingston-fury-beast-rgb-64gb-2x32gb-3200mhz-ddr4-cl16-preto-kf432c16bb2ak2-64
2026-04-16,506124,"Memória RAM Corsair Vengeance, 32GB (2X16GB), 6000MHz, DDR5, CL36, Preto - CMK32GX5M2E6000C36",0.0,4941.16,4199.99,15,5,52,True,Corsair,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/506124/memoria-ram-corsair-vengeance-32gb-2x16gb-6000mhz-ddr5-cl36-preto-cmk32gx5m2e6000c36
2026-04-16,513719,"Memória RAM Gamer Rise Mode Aura, ARGB, 8GB, 3200MHz, DDR4, CL19, Branco - RM-D4AW-8G-3200ARGB",0.0,2611.75,2219.99,15,5,31,True,Rise Mode,Hardware/Memória RAM/DDR 4/3200MHz,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/513719/memoria-ram-gamer-rise-mode-aura-argb-8gb-3200mhz-ddr4-cl19-branco-rm-d4aw-8g-3200argb
2026-04-16,725043,Memória Adata Xpg 16gb Ddr5 5600mhz - Ad5s560016g-s,0.0,2500.0,2375.0,5,0,0,True,Adata,Hardware/Memória RAM/DDR 5,Sem Garantia,True,https://www.kabum.com.br/produto/725043/memoria-notebook-16gb-ddr5-5600mhz-adata-sodimm-ad5s560016g-s
2026-04-16,495635,"Memória Xpg Spectrix D35, 8GB, 1x8GB, 3200mhz, DDR4, Preto",0.0,860.92,792.05,8,5,1,True,XPG,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/495635/memoria-xpg-spectrix-d35-8gb-1x8gb-3200mhz-ddr4-preto
2026-04-16,616594,"Memória RAM Kingston Fury Beast Expo, 64GB (2X32GB), 6400MT/s DDR5, DIMM, CL32, Branco - KF564C32BWEK2-64",0.0,7764.59,6599.9,15,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/616594/memoria-ram-kingston-fury-beast-expo-64gb-2x32gb-6400mt-s-ddr5-dimm-cl32-branco-kf564c32bwek2-64
2026-04-16,422344,"Memória RAM Corsair Vengeance, RGB, 64GB (2X32GB), 5600MHz, DDR5, CL40 Preto - CMH64GX5M2B5600Z40K",10247.05,10247.05,8709.99,15,5,13,True,Corsair,Hardware/Memória RAM/DDR 5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/422344/memoria-ram-corsair-vengeance-rgb-64gb-2x32gb-5600mhz-ddr5-cl40-preto-cmh64gx5m2b5600z40k
2026-04-16,526515,"Memória RAM XPG Lancer, RGB, 16GB, 6000MHz, DDR5, CL30, Preto - AX5U6000C3016G-CLARBK",0.0,3058.81,2599.99,15,5,22,True,XPG,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/526515/memoria-ram-xpg-lancer-rgb-16gb-6000mhz-ddr5-cl30-preto-ax5u6000c3016g-clarbk
2026-04-16,528842,"Memória RAM Para Notebook Adata XPG, 8GB, 5600MHz, DDR5, CL46 - AD5S56008G-S",0.0,1268.22,1077.99,15,5,7,True,Adata,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/528842/memoria-ram-para-notebook-adata-xpg-8gb-5600mhz-ddr5-cl46-ad5s56008g-s
